tube_assembly_id|item|component|quantity
TA-06768|component_id_1|C-1621|2 
TA-06768|component_id_2|C-1628|2 
TA-06769|component_id_1|C-1218|1 
TA-06769|component_id_2|C-0318|1 
TA-06770|component_id_1|C-1622|2 
TA-06770|component_id_2|C-1629|2 
TA-06771|component_id_1|C-1622|2 
TA-06771|component_id_2|C-1629|2 
TA-06772|component_id_1|C-1622|2 
TA-06772|component_id_2|C-1629|2 
TA-06774|component_id_1|C-1623|2 
TA-06774|component_id_2|C-1630|2 
TA-06775|component_id_1|C-1628|2 
TA-06775|component_id_2|C-2030|2 
TA-06776|component_id_1|C-1817|1 
TA-06777|component_id_1|C-0170|1 
TA-06778|component_id_1|C-0199|1 
TA-06780|component_id_1|C-1425|1 
TA-06780|component_id_2|C-0165|1 
TA-06781|component_id_1|C-0272|2 
TA-06782|component_id_1|C-0101|1 
TA-06782|component_id_2|C-0102|1 
TA-06782|component_id_3|C-0415|1 
TA-06783|component_id_1|C-1642|2 
TA-06784|component_id_1|C-1621|1 
TA-06784|component_id_2|C-1628|1 
TA-06784|component_id_3|C-1638|1 
TA-06785|component_id_1|C-1243|2 
TA-06785|component_id_2|C-1244|2 
TA-06786|component_id_1|C-1894|1 
TA-06786|component_id_2|C-2021|1 
TA-06787|component_id_1|C-1894|1 
TA-06787|component_id_2|C-2021|1 
TA-06788|component_id_1|C-0359|1 
TA-06788|component_id_2|C-0608|1 
TA-06789|component_id_1|C-1631|1 
TA-06789|component_id_2|C-1641|1 
TA-06789|component_id_3|C-2027|1 
TA-06790|component_id_1|C-1631|1 
TA-06790|component_id_2|C-1641|1 
TA-06790|component_id_3|C-2027|1 
TA-06791|component_id_1|C-1312|2 
TA-06792|component_id_1|C-1321|1 
TA-06793|component_id_1|C-0817|1 
TA-06793|component_id_2|C-1419|1 
TA-06794|component_id_1|C-1419|1 
TA-06794|component_id_2|C-1698|1 
TA-06795|component_id_1|C-1623|2 
TA-06795|component_id_2|C-1630|2 
TA-06796|component_id_1|C-1625|1 
TA-06796|component_id_2|C-1632|1 
TA-06796|component_id_3|C-1642|1 
TA-06797|component_id_1|C-1625|1 
TA-06797|component_id_2|C-1632|1 
TA-06798|component_id_1|C-1625|1 
TA-06798|component_id_2|C-1632|1 
TA-06799|component_id_1|C-1586|1 
TA-06799|component_id_2|C-1602|1 
TA-06799|component_id_3|C-1884|1 
TA-06800|component_id_1|C-1586|1 
TA-06800|component_id_2|C-1602|1 
TA-06800|component_id_3|C-1884|1 
TA-06801|component_id_1|C-1243|2 
TA-06801|component_id_2|C-1244|2 
TA-06804|component_id_1|C-1845|2 
TA-06804|component_id_2|C-1846|2 
TA-06805|component_id_1|C-1745|1 
TA-06805|component_id_2|C-1962|1 
TA-06805|component_id_3|C-0008|1 
TA-06806|component_id_1|C-1625|2 
TA-06806|component_id_2|C-1632|2 
TA-06807|component_id_1|C-1506|1 
TA-06807|component_id_2|C-1980|2 
TA-06807|component_id_3|C-0520|2 
TA-06808|component_id_1|C-1629|2 
TA-06808|component_id_2|C-2029|2 
TA-06809|component_id_1|C-1420|2 
TA-06809|component_id_2|C-1421|2 
TA-06810|component_id_1|C-1420|2 
TA-06810|component_id_2|C-1421|2 
TA-06811|component_id_1|C-1420|2 
TA-06811|component_id_2|C-1421|2 
TA-06812|component_id_1|C-1420|2 
TA-06812|component_id_2|C-1421|2 
TA-06813|component_id_1|C-1420|2 
TA-06813|component_id_2|C-1421|2 
TA-06814|component_id_1|C-1420|2 
TA-06814|component_id_2|C-1421|2 
TA-06815|component_id_1|C-1420|2 
TA-06815|component_id_2|C-1421|2 
TA-06816|component_id_1|C-1420|2 
TA-06816|component_id_2|C-1421|2 
TA-06817|component_id_1|C-1622|2 
TA-06817|component_id_2|C-1629|2 
TA-06818|component_id_1|C-1649|2 
TA-06819|component_id_1|C-1649|2 
TA-06820|component_id_1|C-1624|1 
TA-06820|component_id_2|C-1641|1 
TA-06820|component_id_3|C-0051|1 
TA-06821|component_id_1|C-1622|1 
TA-06821|component_id_2|C-1639|1 
TA-06821|component_id_3|C-0049|1 
TA-06823|component_id_1|C-1758|1 
TA-06823|component_id_2|C-0600|1 
TA-06824|component_id_1|C-1623|1 
TA-06824|component_id_2|C-1630|1 
TA-06824|component_id_3|C-0600|1 
TA-06825|component_id_1|C-1622|2 
TA-06825|component_id_2|C-1629|2 
TA-06826|component_id_1|C-1622|2 
TA-06826|component_id_2|C-1629|2 
TA-06827|component_id_1|C-1622|2 
TA-06827|component_id_2|C-1629|2 
TA-06828|component_id_1|C-1622|2 
TA-06828|component_id_2|C-1629|2 
TA-06829|component_id_1|C-1622|2 
TA-06829|component_id_2|C-1629|2 
TA-06830|component_id_1|C-1622|2 
TA-06830|component_id_2|C-1629|2 
TA-06831|component_id_1|C-1624|2 
TA-06831|component_id_2|C-1631|2 
TA-06833|component_id_1|C-0254|1 
TA-06834|component_id_1|C-1494|1 
TA-06834|component_id_2|C-0602|1 
TA-06835|component_id_1|C-0101|2 
TA-06835|component_id_2|C-0102|2 
TA-06836|component_id_1|C-0101|2 
TA-06836|component_id_2|C-0102|2 
TA-06837|component_id_1|C-1881|2 
TA-06838|component_id_1|C-1624|1 
TA-06838|component_id_2|C-1631|1 
TA-06838|component_id_3|C-1641|1 
TA-06839|component_id_1|C-0308|1 
TA-06839|component_id_2|C-0309|1 
TA-06839|component_id_3|C-0314|1 
TA-06840|component_id_1|C-0009|1 
TA-06841|component_id_1|C-1312|2 
TA-06842|component_id_1|C-1312|2 
TA-06843|component_id_1|C-1312|2 
TA-06844|component_id_1|C-0009|3 
TA-06844|component_id_2|C-0416|1 
TA-06845|component_id_1|C-1845|2 
TA-06845|component_id_2|C-1846|2 
TA-06847|component_id_1|C-1316|1 
TA-06847|component_id_2|C-1411|1 
TA-06847|component_id_3|C-1970|1 
TA-06848|component_id_1|C-1626|1 
TA-06848|component_id_2|C-1633|1 
TA-06849|component_id_1|C-1332|1 
TA-06849|component_id_2|C-1621|1 
TA-06850|component_id_1|C-1646|2 
TA-06851|component_id_1|C-1621|1 
TA-06851|component_id_2|C-1628|1 
TA-06851|component_id_3|C-1638|1 
TA-06852|component_id_1|C-1621|1 
TA-06852|component_id_2|C-1628|1 
TA-06852|component_id_3|C-1638|1 
TA-06853|component_id_1|C-1621|1 
TA-06853|component_id_2|C-1628|1 
TA-06853|component_id_3|C-1638|1 
TA-06854|component_id_1|C-1621|1 
TA-06854|component_id_2|C-1628|1 
TA-06854|component_id_3|C-1638|1 
TA-06855|component_id_1|C-1621|1 
TA-06855|component_id_2|C-1628|1 
TA-06855|component_id_3|C-1638|1 
TA-06856|component_id_1|C-1621|1 
TA-06856|component_id_2|C-1628|1 
TA-06856|component_id_3|C-1638|1 
TA-06857|component_id_1|C-1621|1 
TA-06857|component_id_2|C-1628|1 
TA-06857|component_id_3|C-1638|1 
TA-06858|component_id_1|C-1621|1 
TA-06858|component_id_2|C-1628|1 
TA-06858|component_id_3|C-1638|1 
TA-06859|component_id_1|C-1470|1 
TA-06859|component_id_2|C-1478|1 
TA-06860|component_id_1|C-1621|2 
TA-06860|component_id_2|C-1628|2 
TA-06861|component_id_1|C-1621|2 
TA-06861|component_id_2|C-1628|2 
TA-06862|component_id_1|C-1621|2 
TA-06862|component_id_2|C-1628|2 
TA-06863|component_id_1|C-1621|2 
TA-06863|component_id_2|C-1628|2 
TA-06864|component_id_1|C-1783|1 
TA-06864|component_id_2|C-1792|1 
TA-06865|component_id_1|C-1621|2 
TA-06865|component_id_2|C-1628|2 
TA-06866|component_id_1|C-1621|2 
TA-06866|component_id_2|C-1628|2 
TA-06867|component_id_1|C-1624|2 
TA-06867|component_id_2|C-1631|2 
TA-06868|component_id_1|C-1624|2 
TA-06868|component_id_2|C-1631|2 
TA-06869|component_id_1|C-1621|2 
TA-06869|component_id_2|C-1628|2 
TA-06870|component_id_1|C-1621|2 
TA-06870|component_id_2|C-1628|2 
TA-06871|component_id_1|C-1623|1 
TA-06871|component_id_2|C-1630|1 
TA-06871|component_id_3|C-1640|1 
TA-06871|component_id_4|C-0209|1 
TA-06872|component_id_1|C-1638|2 
TA-06873|component_id_1|C-1638|2 
TA-06874|component_id_1|C-1621|2 
TA-06874|component_id_2|C-1628|2 
TA-06874|component_id_3|C-0208|2 
TA-06875|component_id_1|C-1621|2 
TA-06875|component_id_2|C-1628|2 
TA-06875|component_id_3|C-0208|2 
TA-06876|component_id_1|C-1624|2 
TA-06876|component_id_2|C-1631|2 
TA-06877|component_id_1|C-1624|2 
TA-06877|component_id_2|C-1631|2 
TA-06878|component_id_1|C-1625|2 
TA-06878|component_id_2|C-1632|2 
TA-06879|component_id_1|C-1622|2 
TA-06879|component_id_2|C-1629|2 
TA-06880|component_id_1|C-1817|1 
TA-06881|component_id_1|C-1204|1 
TA-06882|component_id_1|C-1621|2 
TA-06882|component_id_2|C-1628|2 
TA-06883|component_id_1|C-1621|2 
TA-06883|component_id_2|C-1628|2 
TA-06886|component_id_1|C-1647|2 
TA-06887|component_id_1|C-1620|2 
TA-06887|component_id_2|C-1627|2 
TA-06888|component_id_1|C-0101|2 
TA-06888|component_id_2|C-0102|2 
TA-06889|component_id_1|C-0101|2 
TA-06889|component_id_2|C-0102|2 
TA-06890|component_id_1|C-1845|1 
TA-06890|component_id_2|C-1846|1 
TA-06891|component_id_1|C-1505|1 
TA-06892|component_id_1|C-1411|1 
TA-06892|component_id_2|C-1505|1 
TA-06893|component_id_1|C-1624|2 
TA-06893|component_id_2|C-1631|2 
TA-06894|component_id_1|C-1243|2 
TA-06894|component_id_2|C-1244|2 
TA-06895|component_id_1|C-0532|1 
TA-06896|component_id_1|C-1622|2 
TA-06896|component_id_2|C-1629|2 
TA-06897|component_id_1|C-1621|1 
TA-06897|component_id_2|C-1628|1 
TA-06897|component_id_3|C-1638|1 
TA-06898|component_id_1|C-1203|1 
TA-06899|component_id_1|C-1768|1 
TA-06899|component_id_2|C-1770|1 
TA-06899|component_id_3|C-0030|1 
TA-06899|component_id_4|C-0983|1 
TA-06900|component_id_1|C-1768|1 
TA-06900|component_id_2|C-1770|1 
TA-06900|component_id_3|C-0030|1 
TA-06900|component_id_4|C-0984|1 
TA-06901|component_id_1|C-1621|1 
TA-06901|component_id_2|C-1628|1 
TA-06901|component_id_3|C-1638|1 
TA-06902|component_id_1|C-1621|1 
TA-06902|component_id_2|C-1628|1 
TA-06902|component_id_3|C-1638|1 
TA-06903|component_id_1|C-1243|1 
TA-06903|component_id_2|C-1244|1 
TA-06903|component_id_3|C-1621|1 
TA-06903|component_id_4|C-1628|1 
TA-06904|component_id_1|C-1243|1 
TA-06904|component_id_2|C-1244|1 
TA-06904|component_id_3|C-1621|1 
TA-06904|component_id_4|C-1628|1 
TA-06905|component_id_1|C-1243|1 
TA-06905|component_id_2|C-1244|1 
TA-06905|component_id_3|C-1621|1 
TA-06905|component_id_4|C-1628|1 
TA-06906|component_id_1|C-1312|2 
TA-06907|component_id_1|C-1312|2 
TA-06908|component_id_1|C-1312|2 
TA-06909|component_id_1|C-1642|1 
TA-06910|component_id_1|C-1801|2 
TA-06911|component_id_1|C-1621|2 
TA-06911|component_id_2|C-1628|2 
TA-06912|component_id_1|C-1621|2 
TA-06912|component_id_2|C-1628|2 
TA-06913|component_id_1|C-1621|2 
TA-06913|component_id_2|C-1628|2 
TA-06914|component_id_1|C-1621|2 
TA-06914|component_id_2|C-1628|2 
TA-06915|component_id_1|C-1845|1 
TA-06915|component_id_2|C-1846|1 
TA-06916|component_id_1|C-1624|1 
TA-06916|component_id_2|C-1647|1 
TA-06916|component_id_3|C-1654|1 
TA-06917|component_id_1|C-1621|1 
TA-06917|component_id_2|C-1628|1 
TA-06917|component_id_3|C-1638|1 
TA-06919|component_id_1|C-0450|2 
TA-06920|component_id_1|C-0450|1 
TA-06920|component_id_2|C-2009|1 
TA-06921|component_id_1|C-0444|2 
TA-06921|component_id_2|C-0445|2 
TA-06922|component_id_1|C-0444|2 
TA-06922|component_id_2|C-0445|2 
TA-06923|component_id_1|C-1420|1 
TA-06923|component_id_2|C-1421|1 
TA-06928|component_id_1|C-1623|2 
TA-06928|component_id_2|C-1630|2 
TA-06929|component_id_1|C-1848|2 
TA-06929|component_id_2|C-0001|2 
TA-06930|component_id_1|C-1420|2 
TA-06930|component_id_2|C-1421|2 
TA-06931|component_id_1|C-0612|1 
TA-06932|component_id_1|C-1943|1 
TA-06932|component_id_2|C-0610|1 
TA-06933|component_id_1|C-1943|1 
TA-06933|component_id_2|C-0611|1 
TA-06934|component_id_1|C-1621|2 
TA-06934|component_id_2|C-1628|2 
TA-06935|component_id_1|C-0444|2 
TA-06935|component_id_2|C-0445|2 
TA-06936|component_id_1|C-1243|2 
TA-06936|component_id_2|C-1244|2 
TA-06937|component_id_1|C-1243|2 
TA-06937|component_id_2|C-1244|2 
TA-06938|component_id_1|C-1625|1 
TA-06938|component_id_2|C-1632|1 
TA-06938|component_id_3|C-1649|1 
TA-06939|component_id_1|C-0101|2 
TA-06939|component_id_2|C-0102|2 
TA-06940|component_id_1|C-0101|2 
TA-06940|component_id_2|C-0102|2 
TA-06941|component_id_1|C-0101|2 
TA-06941|component_id_2|C-0102|2 
TA-06942|component_id_1|C-0101|2 
TA-06942|component_id_2|C-0102|2 
TA-06943|component_id_1|C-1960|1 
TA-06944|component_id_1|C-1555|1 
TA-06945|component_id_1|C-1620|2 
TA-06945|component_id_2|C-1627|2 
TA-06946|component_id_1|C-1620|2 
TA-06946|component_id_2|C-1627|2 
TA-06947|component_id_1|C-1620|2 
TA-06947|component_id_2|C-1627|2 
TA-06948|component_id_1|C-1620|2 
TA-06948|component_id_2|C-1627|2 
TA-06949|component_id_1|C-0132|1 
TA-06949|component_id_2|C-0394|1 
TA-06950|component_id_1|C-0132|1 
TA-06950|component_id_2|C-0613|1 
TA-06951|component_id_1|C-1243|1 
TA-06951|component_id_2|C-1244|1 
TA-06951|component_id_3|C-1621|1 
TA-06951|component_id_4|C-1628|1 
TA-06952|component_id_1|C-0444|1 
TA-06952|component_id_2|C-0445|1 
TA-06953|component_id_1|C-1257|1 
TA-06954|component_id_1|C-1420|2 
TA-06954|component_id_2|C-1421|2 
TA-06955|component_id_1|C-1622|2 
TA-06955|component_id_2|C-1629|2 
TA-06956|component_id_1|C-1555|1 
TA-06957|component_id_1|C-1645|2 
TA-06958|component_id_1|C-1622|1 
TA-06958|component_id_2|C-1629|1 
TA-06958|component_id_3|C-1639|1 
TA-06959|component_id_1|C-1505|1 
TA-06959|component_id_2|C-0713|1 
TA-06960|component_id_1|C-1621|2 
TA-06960|component_id_2|C-1628|2 
TA-06961|component_id_1|C-1622|2 
TA-06961|component_id_2|C-1629|2 
TA-06962|component_id_1|C-1621|2 
TA-06962|component_id_2|C-1628|2 
TA-06963|component_id_1|C-1622|2 
TA-06963|component_id_2|C-1629|2 
TA-06964|component_id_1|C-1622|2 
TA-06964|component_id_2|C-1629|2 
TA-06965|component_id_1|C-1621|2 
TA-06965|component_id_2|C-1628|2 
TA-06966|component_id_1|C-1620|1 
TA-06966|component_id_2|C-1627|1 
TA-06966|component_id_3|C-1637|1 
TA-06967|component_id_1|C-1620|1 
TA-06967|component_id_2|C-1627|1 
TA-06967|component_id_3|C-1637|1 
TA-06968|component_id_1|C-1312|2 
TA-06969|component_id_1|C-1626|1 
TA-06969|component_id_2|C-1633|1 
TA-06969|component_id_3|C-1643|1 
TA-06973|component_id_1|C-1243|2 
TA-06973|component_id_2|C-1244|2 
TA-06974|component_id_1|C-1586|2 
TA-06974|component_id_2|C-1600|1 
TA-06974|component_id_3|C-1763|1 
TA-06975|component_id_1|C-1620|1 
TA-06975|component_id_2|C-1621|1 
TA-06975|component_id_3|C-1627|1 
TA-06975|component_id_4|C-1661|1 
TA-06976|component_id_1|C-1620|1 
TA-06976|component_id_2|C-1621|1 
TA-06976|component_id_3|C-1627|1 
TA-06976|component_id_4|C-1661|1 
TA-06977|component_id_1|C-0448|2 
TA-06977|component_id_2|C-0449|2 
TA-06981|component_id_1|C-1312|2 
TA-06982|component_id_1|C-1621|1 
TA-06982|component_id_2|C-1628|1 
TA-06982|component_id_3|C-1870|1 
TA-06983|component_id_1|C-1624|2 
TA-06983|component_id_2|C-1631|2 
TA-06984|component_id_1|C-1622|1 
TA-06984|component_id_2|C-1629|1 
TA-06984|component_id_3|C-1639|1 
TA-06985|component_id_1|C-1622|1 
TA-06985|component_id_2|C-1629|1 
TA-06985|component_id_3|C-1639|1 
TA-06986|component_id_1|C-1624|1 
TA-06986|component_id_2|C-1631|1 
TA-06986|component_id_3|C-1641|1 
TA-06987|component_id_1|C-1585|1 
TA-06987|component_id_2|C-1598|1 
TA-06987|component_id_3|C-1801|1 
TA-06988|component_id_1|C-1585|1 
TA-06988|component_id_2|C-1598|1 
TA-06988|component_id_3|C-1801|1 
TA-06989|component_id_1|C-1592|1 
TA-06989|component_id_2|C-1801|1 
TA-06990|component_id_1|C-1592|1 
TA-06990|component_id_2|C-1801|1 
TA-06991|component_id_1|C-1355|1 
TA-06992|component_id_1|C-1848|2 
TA-06992|component_id_2|C-0001|2 
TA-06995|component_id_1|C-0606|1 
TA-06996|component_id_1|C-0365|1 
TA-06997|component_id_1|C-0554|1 
TA-06998|component_id_1|C-1626|1 
TA-06998|component_id_2|C-1633|1 
TA-06999|component_id_1|C-1626|1 
TA-06999|component_id_2|C-1633|1 
TA-07000|component_id_1|C-1626|1 
TA-07000|component_id_2|C-1633|1 
TA-07001|component_id_1|C-1621|2 
TA-07001|component_id_2|C-0058|2 
TA-07002|component_id_1|C-1621|1 
TA-07002|component_id_2|C-1622|1 
TA-07002|component_id_3|C-1628|1 
TA-07002|component_id_4|C-1660|1 
TA-07003|component_id_1|C-1622|1 
TA-07003|component_id_2|C-1629|1 
TA-07003|component_id_3|C-1639|1 
TA-07004|component_id_1|C-1639|2 
TA-07005|component_id_1|C-1622|1 
TA-07005|component_id_2|C-1629|1 
TA-07005|component_id_3|C-1639|1 
TA-07006|component_id_1|C-1622|2 
TA-07006|component_id_2|C-1629|2 
TA-07007|component_id_1|C-1622|4 
TA-07007|component_id_2|C-1629|2 
TA-07010|component_id_1|C-1848|1 
TA-07010|component_id_2|C-0001|1 
TA-07011|component_id_1|C-1848|1 
TA-07011|component_id_2|C-0001|1 
TA-07012|component_id_1|C-0071|1 
TA-07012|component_id_2|C-0275|1 
TA-07013|component_id_1|C-1621|2 
TA-07013|component_id_2|C-1628|2 
TA-07014|component_id_1|C-1621|2 
TA-07014|component_id_2|C-1628|2 
TA-07015|component_id_1|C-0275|2 
TA-07016|component_id_1|C-1615|1 
TA-07016|component_id_2|C-0618|1 
TA-07017|component_id_1|C-1312|2 
TA-07018|component_id_1|C-1312|2 
TA-07019|component_id_1|C-1312|2 
TA-07020|component_id_1|C-1312|2 
TA-07021|component_id_1|C-1312|2 
TA-07022|component_id_1|C-1312|2 
TA-07023|component_id_1|C-1312|2 
TA-07024|component_id_1|C-1312|2 
TA-07025|component_id_1|C-1621|1 
TA-07025|component_id_2|C-1628|1 
TA-07025|component_id_3|C-1638|1 
TA-07026|component_id_1|C-1621|1 
TA-07026|component_id_2|C-1628|1 
TA-07026|component_id_3|C-1638|1 
TA-07027|component_id_1|C-1623|1 
TA-07027|component_id_2|C-1630|1 
TA-07028|component_id_1|C-1623|1 
TA-07028|component_id_2|C-1630|1 
TA-07029|component_id_1|C-1620|2 
TA-07029|component_id_2|C-1627|2 
TA-07030|component_id_1|C-0562|1 
TA-07031|component_id_1|C-0829|2 
TA-07032|component_id_1|C-0464|1 
TA-07032|component_id_2|C-0829|1 
TA-07033|component_id_1|C-1621|1 
TA-07033|component_id_2|C-1628|1 
TA-07033|component_id_3|C-1638|1 
TA-07034|component_id_1|C-1621|1 
TA-07034|component_id_2|C-1628|1 
TA-07034|component_id_3|C-1638|1 
TA-07035|component_id_1|C-1242|1 
TA-07036|component_id_1|C-1495|2 
TA-07037|component_id_1|C-1495|2 
TA-07040|component_id_1|C-1622|2 
TA-07040|component_id_2|C-1629|2 
TA-07041|component_id_1|C-1624|2 
TA-07041|component_id_2|C-1631|2 
TA-07042|component_id_1|C-1626|1 
TA-07042|component_id_2|C-1633|1 
TA-07042|component_id_3|C-1643|1 
TA-07043|component_id_1|C-1817|1 
TA-07044|component_id_1|C-1586|1 
TA-07044|component_id_2|C-1900|1 
TA-07044|component_id_3|C-0567|1 
TA-07045|component_id_1|C-1900|1 
TA-07045|component_id_2|C-0566|1 
TA-07047|component_id_1|C-1621|2 
TA-07047|component_id_2|C-1628|2 
TA-07048|component_id_1|C-1621|2 
TA-07048|component_id_2|C-1628|2 
TA-07049|component_id_1|C-1622|2 
TA-07049|component_id_2|C-1629|2 
TA-07050|component_id_1|C-1622|2 
TA-07050|component_id_2|C-1629|2 
TA-07051|component_id_1|C-1647|1 
TA-07051|component_id_2|C-0211|1 
TA-07052|component_id_1|C-1647|1 
TA-07052|component_id_2|C-0211|1 
TA-07053|component_id_1|C-1647|1 
TA-07053|component_id_2|C-0211|1 
TA-07054|component_id_1|C-1888|1 
TA-07054|component_id_2|C-1889|1 
TA-07055|component_id_1|C-1888|1 
TA-07055|component_id_2|C-1889|1 
TA-07056|component_id_1|C-1845|2 
TA-07056|component_id_2|C-1846|2 
TA-07057|component_id_1|C-1390|2 
TA-07058|component_id_1|C-0093|1 
TA-07058|component_id_2|C-0625|1 
TA-07059|component_id_1|C-1643|2 
TA-07060|component_id_1|C-1625|2 
TA-07060|component_id_2|C-1632|2 
TA-07061|component_id_1|C-1623|1 
TA-07061|component_id_2|C-1630|1 
TA-07061|component_id_3|C-1892|1 
TA-07062|component_id_1|C-1642|1 
TA-07062|component_id_2|C-1907|1 
TA-07063|component_id_1|C-1623|1 
TA-07063|component_id_2|C-1630|1 
TA-07063|component_id_3|C-1892|1 
TA-07064|component_id_1|C-1647|1 
TA-07064|component_id_2|C-1758|1 
TA-07065|component_id_1|C-1647|1 
TA-07065|component_id_2|C-1758|1 
TA-07066|component_id_1|C-1623|1 
TA-07066|component_id_2|C-1630|1 
TA-07066|component_id_3|C-1647|1 
TA-07067|component_id_1|C-1623|1 
TA-07067|component_id_2|C-1630|1 
TA-07067|component_id_3|C-1647|1 
TA-07068|component_id_1|C-1845|2 
TA-07068|component_id_2|C-1846|2 
TA-07069|component_id_1|C-1845|2 
TA-07069|component_id_2|C-1846|2 
TA-07071|component_id_1|C-1625|2 
TA-07071|component_id_2|C-1632|2 
TA-07072|component_id_1|C-1625|2 
TA-07072|component_id_2|C-1632|2 
TA-07073|component_id_1|C-1622|2 
TA-07073|component_id_2|C-1629|2 
TA-07074|component_id_1|C-1625|1 
TA-07074|component_id_2|C-1632|1 
TA-07074|component_id_3|C-1642|1 
TA-07075|component_id_1|C-1625|1 
TA-07075|component_id_2|C-1632|1 
TA-07075|component_id_3|C-1642|1 
TA-07076|component_id_1|C-1624|1 
TA-07076|component_id_2|C-1631|1 
TA-07076|component_id_3|C-1641|1 
TA-07077|component_id_1|C-1624|1 
TA-07077|component_id_2|C-1631|1 
TA-07077|component_id_3|C-1641|1 
TA-07078|component_id_1|C-1711|2 
TA-07079|component_id_1|C-1624|1 
TA-07079|component_id_2|C-1631|1 
TA-07079|component_id_3|C-1641|1 
TA-07080|component_id_1|C-1624|1 
